image_id,filename,npz_index,domain_id,modality_group,corruption_type,corruption_family,corruption_severity,is_unseen_corruption,label
train_002632,train/images.npz,2632,domain_11,microscopy,noise,generic,1,False,class_086
train_002633,train/images.npz,2633,domain_07,ct,none,generic,0,False,class_039
train_002634,train/images.npz,2634,domain_02,ultrasound,blur,generic,1,False,class_010
train_002635,train/images.npz,2635,domain_10,ct,contrast,generic,1,False,class_074
train_002636,train/images.npz,2636,domain_03,xray,none,generic,0,False,class_022
train_002637,train/images.npz,2637,domain_03,xray,blur,generic,1,False,class_024
train_002638,train/images.npz,2638,domain_14,3d_projection,none,generic,0,False,class_097
train_002639,train/images.npz,2639,domain_01,microscopy,none,generic,0,False,class_009
train_002640,train/images.npz,2640,domain_08,ct,contrast,generic,1,False,class_047
train_002641,train/images.npz,2641,domain_08,ct,none,generic,0,False,class_049
train_002642,train/images.npz,2642,domain_13,retinal,contrast,generic,1,False,class_094
train_002643,train/images.npz,2643,domain_09,3d_projection,none,generic,0,False,class_061
train_002644,train/images.npz,2644,domain_09,3d_projection,contrast,generic,2,False,class_064
train_002645,train/images.npz,2645,domain_15,microscopy,none,generic,0,False,class_104
train_002646,train/images.npz,2646,domain_08,ct,none,generic,0,False,class_057
train_002647,train/images.npz,2647,domain_03,xray,none,generic,0,False,class_015
train_002648,train/images.npz,2648,domain_14,3d_projection,noise,generic,1,False,class_096
train_002649,train/images.npz,2649,domain_15,microscopy,contrast,generic,1,False,class_100
train_002650,train/images.npz,2650,domain_04,3d_projection,noise,generic,2,False,class_027
train_002651,train/images.npz,2651,domain_07,ct,none,generic,0,False,class_045
train_002652,train/images.npz,2652,domain_07,ct,contrast,generic,1,False,class_040
train_002653,train/images.npz,2653,domain_08,ct,noise,generic,1,False,class_055
train_002654,train/images.npz,2654,domain_09,3d_projection,none,generic,0,False,class_066
train_002655,train/images.npz,2655,domain_10,ct,noise,generic,1,False,class_074
train_002656,train/images.npz,2656,domain_09,3d_projection,blur,generic,1,False,class_066
train_002657,train/images.npz,2657,domain_08,ct,brightness,generic,1,False,class_055
train_002658,train/images.npz,2658,domain_10,ct,none,generic,0,False,class_077
train_002659,train/images.npz,2659,domain_07,ct,noise,generic,1,False,class_040
train_002660,train/images.npz,2660,domain_10,ct,none,generic,0,False,class_075
train_002661,train/images.npz,2661,domain_14,3d_projection,none,generic,0,False,class_096
train_002662,train/images.npz,2662,domain_10,ct,contrast,generic,1,False,class_072
train_002663,train/images.npz,2663,domain_03,xray,none,generic,0,False,class_013
train_002664,train/images.npz,2664,domain_04,3d_projection,contrast,generic,2,False,class_027
train_002665,train/images.npz,2665,domain_03,xray,contrast,generic,1,False,class_021
train_002666,train/images.npz,2666,domain_03,xray,noise,generic,2,False,class_026
train_002667,train/images.npz,2667,domain_07,ct,noise,generic,2,False,class_044
train_002668,train/images.npz,2668,domain_03,xray,none,generic,0,False,class_020
train_002669,train/images.npz,2669,domain_10,ct,none,generic,0,False,class_076
train_002670,train/images.npz,2670,domain_10,ct,blur,generic,1,False,class_071
train_002671,train/images.npz,2671,domain_08,ct,none,generic,0,False,class_053
train_002672,train/images.npz,2672,domain_15,microscopy,noise,generic,1,False,class_104
train_002673,train/images.npz,2673,domain_07,ct,contrast,generic,1,False,class_039
train_002674,train/images.npz,2674,domain_09,3d_projection,contrast,generic,1,False,class_063
train_002675,train/images.npz,2675,domain_11,microscopy,none,generic,0,False,class_081
train_002676,train/images.npz,2676,domain_03,xray,contrast,generic,1,False,class_021
train_002677,train/images.npz,2677,domain_11,microscopy,none,generic,0,False,class_085
train_002678,train/images.npz,2678,domain_10,ct,none,generic,0,False,class_070
train_002679,train/images.npz,2679,domain_09,3d_projection,noise,generic,1,False,class_063
train_002680,train/images.npz,2680,domain_01,microscopy,blur,generic,1,False,class_002
train_002681,train/images.npz,2681,domain_07,ct,contrast,generic,1,False,class_037
train_002682,train/images.npz,2682,domain_03,xray,none,generic,0,False,class_026
train_002683,train/images.npz,2683,domain_08,ct,none,generic,0,False,class_049
train_002684,train/images.npz,2684,domain_13,retinal,blur,generic,2,False,class_091
train_002685,train/images.npz,2685,domain_09,3d_projection,blur,generic,1,False,class_058
train_002686,train/images.npz,2686,domain_08,ct,none,generic,0,False,class_057
train_002687,train/images.npz,2687,domain_03,xray,none,generic,0,False,class_025
train_002688,train/images.npz,2688,domain_03,xray,none,generic,0,False,class_013
train_002689,train/images.npz,2689,domain_11,microscopy,noise,generic,1,False,class_085
train_002690,train/images.npz,2690,domain_04,3d_projection,contrast,generic,2,False,class_028
train_002691,train/images.npz,2691,domain_09,3d_projection,noise,generic,1,False,class_062
train_002692,train/images.npz,2692,domain_08,ct,contrast,generic,2,False,class_052
train_002693,train/images.npz,2693,domain_03,xray,none,generic,0,False,class_021
train_002694,train/images.npz,2694,domain_08,ct,none,generic,0,False,class_055
train_002695,train/images.npz,2695,domain_08,ct,blur,generic,1,False,class_052
train_002696,train/images.npz,2696,domain_11,microscopy,none,generic,0,False,class_088
train_002697,train/images.npz,2697,domain_03,xray,none,generic,0,False,class_021
train_002698,train/images.npz,2698,domain_11,microscopy,contrast,generic,1,False,class_082
train_002699,train/images.npz,2699,domain_09,3d_projection,noise,generic,1,False,class_058
train_002700,train/images.npz,2700,domain_09,3d_projection,blur,generic,2,False,class_067
train_002701,train/images.npz,2701,domain_03,xray,contrast,generic,1,False,class_014
train_002702,train/images.npz,2702,domain_03,xray,none,generic,0,False,class_014
train_002703,train/images.npz,2703,domain_16,3d_projection,none,generic,0,False,class_107
train_002704,train/images.npz,2704,domain_11,microscopy,noise,generic,1,False,class_086
train_002705,train/images.npz,2705,domain_08,ct,none,generic,0,False,class_047
train_002706,train/images.npz,2706,domain_10,ct,blur,generic,2,False,class_070
train_002707,train/images.npz,2707,domain_12,xray,none,generic,0,False,class_090
train_002708,train/images.npz,2708,domain_11,microscopy,noise,generic,1,False,class_081
train_002709,train/images.npz,2709,domain_03,xray,none,generic,0,False,class_019
train_002710,train/images.npz,2710,domain_08,ct,none,generic,0,False,class_054
train_002711,train/images.npz,2711,domain_13,retinal,none,generic,0,False,class_094
train_002712,train/images.npz,2712,domain_09,3d_projection,brightness,generic,1,False,class_064
train_002713,train/images.npz,2713,domain_03,xray,none,generic,0,False,class_018
train_002714,train/images.npz,2714,domain_10,ct,none,generic,0,False,class_077
train_002715,train/images.npz,2715,domain_03,xray,none,generic,0,False,class_017
train_002716,train/images.npz,2716,domain_08,ct,brightness,generic,1,False,class_049
train_002717,train/images.npz,2717,domain_13,retinal,brightness,generic,1,False,class_094
train_002718,train/images.npz,2718,domain_01,microscopy,none,generic,0,False,class_005
train_002719,train/images.npz,2719,domain_03,xray,noise,generic,2,False,class_021
train_002720,train/images.npz,2720,domain_08,ct,noise,generic,1,False,class_055
train_002721,train/images.npz,2721,domain_12,xray,none,generic,0,False,class_089
train_002722,train/images.npz,2722,domain_07,ct,brightness,generic,1,False,class_045
train_002723,train/images.npz,2723,domain_00,3d_projection,none,generic,0,False,class_000
train_002724,train/images.npz,2724,domain_03,xray,none,generic,0,False,class_026
train_002725,train/images.npz,2725,domain_16,3d_projection,none,generic,0,False,class_106
train_002726,train/images.npz,2726,domain_06,retinal,noise,generic,1,False,class_032
train_002727,train/images.npz,2727,domain_01,microscopy,blur,generic,1,False,class_004
train_002728,train/images.npz,2728,domain_10,ct,none,generic,0,False,class_069
train_002729,train/images.npz,2729,domain_07,ct,brightness,generic,1,False,class_037
train_002730,train/images.npz,2730,domain_15,microscopy,none,generic,0,False,class_098
train_002731,train/images.npz,2731,domain_08,ct,blur,generic,1,False,class_049
train_002732,train/images.npz,2732,domain_01,microscopy,blur,generic,1,False,class_006
train_002733,train/images.npz,2733,domain_09,3d_projection,none,generic,0,False,class_061
train_002734,train/images.npz,2734,domain_07,ct,contrast,generic,1,False,class_045
train_002735,train/images.npz,2735,domain_08,ct,noise,generic,2,False,class_051
train_002736,train/images.npz,2736,domain_03,xray,brightness,generic,1,False,class_015
train_002737,train/images.npz,2737,domain_07,ct,contrast,generic,1,False,class_044
train_002738,train/images.npz,2738,domain_12,xray,none,generic,0,False,class_089
train_002739,train/images.npz,2739,domain_03,xray,brightness,generic,2,False,class_014
train_002740,train/images.npz,2740,domain_08,ct,none,generic,0,False,class_048
train_002741,train/images.npz,2741,domain_03,xray,none,generic,0,False,class_021
train_002742,train/images.npz,2742,domain_16,3d_projection,none,generic,0,False,class_107
train_002743,train/images.npz,2743,domain_15,microscopy,none,generic,0,False,class_098
train_002744,train/images.npz,2744,domain_15,microscopy,brightness,generic,1,False,class_102
train_002745,train/images.npz,2745,domain_07,ct,none,generic,0,False,class_037
train_002746,train/images.npz,2746,domain_02,ultrasound,none,generic,0,False,class_011
train_002747,train/images.npz,2747,domain_11,microscopy,none,generic,0,False,class_082
train_002748,train/images.npz,2748,domain_07,ct,brightness,generic,1,False,class_037
train_002749,train/images.npz,2749,domain_06,retinal,contrast,generic,1,False,class_032
train_002750,train/images.npz,2750,domain_03,xray,none,generic,0,False,class_020
train_002751,train/images.npz,2751,domain_10,ct,none,generic,0,False,class_078
train_002752,train/images.npz,2752,domain_09,3d_projection,none,generic,0,False,class_065
train_002753,train/images.npz,2753,domain_03,xray,none,generic,0,False,class_020
train_002754,train/images.npz,2754,domain_14,3d_projection,noise,generic,1,False,class_096
train_002755,train/images.npz,2755,domain_01,microscopy,none,generic,0,False,class_004
train_002756,train/images.npz,2756,domain_09,3d_projection,none,generic,0,False,class_067
train_002757,train/images.npz,2757,domain_08,ct,blur,generic,1,False,class_047
train_002758,train/images.npz,2758,domain_10,ct,blur,generic,2,False,class_075
train_002759,train/images.npz,2759,domain_07,ct,contrast,generic,1,False,class_045
train_002760,train/images.npz,2760,domain_11,microscopy,brightness,generic,1,False,class_082
train_002761,train/images.npz,2761,domain_08,ct,contrast,generic,1,False,class_057
train_002762,train/images.npz,2762,domain_11,microscopy,noise,generic,1,False,class_088
train_002763,train/images.npz,2763,domain_08,ct,brightness,generic,2,False,class_049
train_002764,train/images.npz,2764,domain_14,3d_projection,brightness,generic,1,False,class_096
train_002765,train/images.npz,2765,domain_10,ct,contrast,generic,1,False,class_073
train_002766,train/images.npz,2766,domain_08,ct,brightness,generic,1,False,class_052
train_002767,train/images.npz,2767,domain_11,microscopy,noise,generic,1,False,class_082
train_002768,train/images.npz,2768,domain_08,ct,none,generic,0,False,class_052
train_002769,train/images.npz,2769,domain_14,3d_projection,none,generic,0,False,class_097
train_002770,train/images.npz,2770,domain_16,3d_projection,none,generic,0,False,class_106
train_002771,train/images.npz,2771,domain_15,microscopy,brightness,generic,2,False,class_100
train_002772,train/images.npz,2772,domain_03,xray,brightness,generic,2,False,class_016
train_002773,train/images.npz,2773,domain_11,microscopy,contrast,generic,2,False,class_085
train_002774,train/images.npz,2774,domain_06,retinal,none,generic,0,False,class_033
train_002775,train/images.npz,2775,domain_01,microscopy,noise,generic,1,False,class_005
train_002776,train/images.npz,2776,domain_11,microscopy,contrast,generic,1,False,class_083
train_002777,train/images.npz,2777,domain_08,ct,none,generic,0,False,class_054
train_002778,train/images.npz,2778,domain_09,3d_projection,none,generic,0,False,class_062
train_002779,train/images.npz,2779,domain_12,xray,none,generic,0,False,class_090
train_002780,train/images.npz,2780,domain_15,microscopy,none,generic,0,False,class_101
train_002781,train/images.npz,2781,domain_14,3d_projection,brightness,generic,1,False,class_097
train_002782,train/images.npz,2782,domain_13,retinal,blur,generic,1,False,class_092
train_002783,train/images.npz,2783,domain_07,ct,none,generic,0,False,class_040
train_002784,train/images.npz,2784,domain_03,xray,none,generic,0,False,class_026
train_002785,train/images.npz,2785,domain_09,3d_projection,contrast,generic,1,False,class_061
train_002786,train/images.npz,2786,domain_13,retinal,none,generic,0,False,class_091
train_002787,train/images.npz,2787,domain_09,3d_projection,contrast,generic,1,False,class_067
train_002788,train/images.npz,2788,domain_16,3d_projection,noise,generic,1,False,class_106
train_002789,train/images.npz,2789,domain_09,3d_projection,none,generic,0,False,class_068
train_002790,train/images.npz,2790,domain_08,ct,noise,generic,1,False,class_054
train_002791,train/images.npz,2791,domain_09,3d_projection,none,generic,0,False,class_068
